P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
42.8,28.4,19.90322581,97.83,30.19677419,20.03419355,70,28.32580645,19.72903226
108,26.85333333,18.65,94.96,28.38066667,17.94166667,113.5,26.86333333,18.47
86.2,25.7483871,17.6,79.17,27.16096774,17.09709677,97.6,25.72903226,17.31290323
58,26.98064516,17.58064516,49.81,29.06903226,17.32483871,58.7,26.98709677,17.39677419
25.2,29.14333333,18.46,29.61,32.269,18.72466667,25.8,29.06,18.33666667
28,31.30322581,19.74516129,35.29,33.72,19.94258065,32.4,31.33225806,19.61612903
78.6,33.78333333,21.08,36.44,35.65166667,21.13666667,76.2,33.70666667,20.53333333
82.8,31.39677419,21.60645161,77.62,33.87354839,21.47,106.2,31.41290323,21.21935484
36.8,32.93548387,21.52258065,33.88,35.29193548,22.05645161,51.7,32.83225806,21.17419355
119.8,32.61785714,21.625,66.49,34.54464286,22.38464286,78.1,32.50714286,21.24285714
4.4,34.1516129,22.01290323,14.72,36.89258065,22.59806452,10.1,34.12258065,21.84516129
64.2,31.43333333,22.16,140.94,33.47933333,22.50166667,79.8,31.45,22.31333333
179.6,27.69354839,21.18387097,306.56,28.13129032,21.02548387,168,27.6483871,21.20645161
88.4,27.56,20.07333333,76.37,27.14866667,19.185,99.7,27.54,20.12
56.6,27.66129032,18.71290323,72.78,27.33580645,18.27741935,49,27.61290323,18.76451613
36.6,27.52903226,18.46129032,63.46,28.0816129,18.12870968,42.7,27.52580645,18.47419355
8.2,31.34666667,18.60666667,17.6,32.02833333,18.85533333,12.8,31.32333333,18.84
32.6,32.02857143,21.44642857,55.37,33.10964286,21.27964286,31.7,31.88928571,21.47142857
11.2,34.25,20.62,6.65,35.176,20.71866667,9.6,34.14,20.77333333
12.6,34.79032258,22.15483871,34.12,35.7516129,22.07258065,12.7,34.88387097,22.0483871
25,33.58387097,21.62258065,74.53,34.31354839,21.63709677,46.9,33.53225806,21.76451613
3.8,34.33928571,22.43928571,30.07,35.11071429,22.54035714,13,34.22857143,22.58571429
1.4,33.66451613,23.08064516,124.07,34.45451613,23.05645161,91.9,33.58387097,23.16129032
0.2,29.95,22.19666667,216.22,30.487,21.66233333,158.7,29.93333333,22.18666667
0,29.82903226,20.77419355,85.28,30.14258065,20.64096774,39.7,29.75806452,20.78064516
0,26.81,20.04333333,114.7,27.99233333,19.19033333,94.6,26.8,19.94666667
0,26.01612903,19.1,244.36,26.0383871,18.1983871,182.5,25.96451613,18.99677419
0,26.42333333,17.42333333,60.96,26.09133333,16.588,37.8,26.45333333,17.34666667
6.2,27.80333333,17.92666667,43.52,28.62266667,17.793,45.9,27.48,18.23333333
43,31.61935484,20.45806452,91.32,32.80322581,20.44935484,53,31.72258065,20.47419355
5.4,33.39666667,21.07666667,5.32,34.49233333,20.99433333,4.2,33.40666667,21.07
77.8,33.37096774,21.43548387,85.39,34.1983871,21.61032258,76.1,33.47096774,21.51612903
77,32.14516129,20.86129032,70.95,33.28870968,21.1883871,76.8,32.3516129,20.9483871
6.2,34.02142857,21.13571429,32.89,34.3975,22.07321429,18,34.03928571,20.9
55,34.11034483,22.65172414,80.43,35.0037931,22.98172414,79.6,34.05172414,22.25172414
135,30.73333333,21.23,157.05,32.02,21.57333333,151.4,30.82333333,21.10333333
34.8,27.94516129,20.33225806,78.99,28.7916129,19.91741935,59.9,28.03870968,20.18387097
68,26.87333333,18.91,83.34,28.23866667,18.33333333,83.1,27,18.49666667
28.4,27.64193548,17.29354839,49.69,27.99064516,17.32870968,36.2,27.72258065,17.52258065
32.4,28.43225806,17.54516129,41.39,29.82290323,17.28806452,39,28.58709677,18.02258065
28.8,28.74,17.48,25.85,30.96633333,17.471,25.4,28.94,17.98333333
114.6,30.58709677,20.36774194,105.99,32.90677419,20.53387097,123.7,30.64193548,19.53225806
118.2,29.16333333,20.28333333,97.86,31.449,20.164,126.3,29.34,19.63333333
53.6,31.65483871,20.6,50.37,33.74645161,21.05354839,49,31.66774194,19.98709677
6.6,33.1,20.4516129,19.52,34.29483871,21.26354839,9.5,33.18709677,20.88387097
32,32.9,20.67586207,39.4,33.94,21.13344828,36.7,33.10689655,20.75862069
4,33.76129032,20.38709677,12.98,35.63096774,21.13935484,7.5,34.04193548,20.42903226
18.2,32.59,20.06666667,14.18,34.76166667,20.95233333,23.4,32.43,19.60333333
65.6,29.80322581,20.26451613,88.12,31.62193548,20.44258065,90.4,29.85483871,20.30967742
68,28.35333333,18.73333333,71.18,29.417,19.04733333,79.1,28.5,18.94333333
19.4,27.23333333,17.9,30.68,27.93866667,17.69066667,21.6,27.12666667,18.04
3,28.3375,16.65,3.71,28.85375,16.97875,4.8,28.2,16.85
24.6,30.32666667,18.31,31.18,31.508,17.92066667,27.7,30.12333333,18.19333333
17.2,31.42903226,19.17096774,22.96,33.10677419,19.26935484,17.7,31.24193548,19.34516129
76.2,32.69,22.05666667,48.39,34.65533333,21.85966667,79.6,32.40666667,22.07
2,34.46774194,21.02580645,5.44,36.38129032,21.29580645,1.3,34.21935484,20.89677419
122,34.02580645,21.82258065,69.26,34.35129032,22.01451613,93.9,33.89354839,21.50967742
7.4,34.2,21.55357143,20.01,35.72642857,21.86428571,9,33.91785714,21.26785714
2,35.10333333,22.03666667,10.32,36.72566667,22.72466667,6.3,34.76333333,21.75666667
99,31.41333333,21.78666667,136.79,33.638,22.09066667,104.2,31.34333333,21.25666667
24.6,29.225,20.99375,56.41,30.24,20.4425,41.7,29.025,20.54375
44.4,27.52105263,19.73157895,45.45,28.50105263,19.19578947,46,27.31578947,19.28421053
76.4,26.57419355,18.54193548,135.99,27.70225806,18.33064516,96.3,26.49677419,18.33870968
66.8,27.33548387,18.43548387,86.2,27.86548387,18.04806452,81.7,27.2,17.93548387
38.6,29.13666667,18.68333333,46.96,30.511,18.331,53.2,28.94333333,18.31
84.2,30.32580645,19.56774194,84.04,32.33451613,19.68870968,84.2,30.29354839,19.32258065
56,31.57,20.34666667,68.17,32.669,20.42166667,54.4,31.75666667,20.00666667
64.6,32.85806452,22.03548387,67.2,33.97516129,21.60419355,56.2,32.7483871,21.60322581
21.4,33.4516129,20.50645161,18.6,34.78290323,21.0316129,24,33.34516129,20.03870968
43.4,32.325,21.13214286,58.92,33.6025,21.42857143,48.3,31.85357143,20.70714286
24,32.68709677,21.46774194,61.16,33.91903226,21.86354839,49.1,32.39354839,21.03870968
21.4,32.71,21.90333333,52.94,33.843,22.19466667,32.5,32.76,21.33
100.4,29.21290323,20.81290323,119.29,31.02580645,20.4516129,93,29.16451613,20.23870968
71,27.40333333,19.20333333,82.84,29.09333333,18.68566667,83.2,27.37333333,18.45
130.2,26.86129032,18.64516129,135.11,28.08193548,18.34225806,119.3,26.80322581,17.9483871
61.8,26.92580645,17.2516129,56.43,28.41935484,17.27258065,62.1,27.02580645,16.66129032
29.8,29.39333333,18.24,42.44,31.08966667,18.361,50.5,29.42666667,18.15666667
57.8,30.42580645,19.21290323,39.52,32.48064516,19.3283871,52.2,30.22258065,19.22258065
29,32.03,20.82666667,46.19,33.61266667,21.15266667,38.5,31.72666667,20.63333333
121,32.19310345,21.27241379,77.8,33.6537931,20.96931034,94.9,31.88275862,21.0862069
14.2,33.452,20.46,15.67,34.7824,21.3736,18,33.216,20.424
39.6,33.57777778,21.55555556,46.99,32.91555556,21.91222222,32.3,33.36666667,21.32222222
155,27.62608696,20.71304348,158.9,29.20347826,20.91173913,165.8,27.49565217,20.5173913
83.4,27.12333333,19.79,152.34,27.23433333,19.43433333,120.3,26.84666667,19.72666667
91.6,26.91612903,18.23870968,95.18,26.88064516,18.19677419,89.6,26.78387097,18.22580645
35.2,27.19354839,17.1,63.36,27.56129032,17.11677419,52.9,27.03225806,17.01612903
18.4,30.60333333,18.03666667,23.53,31.78433333,18.286,31.8,30.28666667,18.13
13.6,32.04193548,19.34516129,22.98,33.91225806,19.97354839,21.4,31.62580645,19.47419355
4.6,35.19666667,21.4,3.84,37.124,21.75666667,3.5,34.92,21.39666667
2.4,35.232,21.46,9.33,36.7604,21.6564,4.1,34.996,21.476
19.2,32.9,22.64375,39.43,33.81,22.2325,39,32.58125,22.51875
47,32.69310345,21.14482759,28.88,35.03586207,21.80655172,37.3,32.42758621,21.37586207
12.8,34.2516129,21.60645161,18.28,35.9116129,22.37612903,12,34.00322581,21.77741935
28.8,33.29333333,20.77333333,38.13,34.44866667,21.67766667,31,33.03666667,20.75
68.4,30.07931034,19.9862069,112.32,31.73551724,20.53862069,75.1,29.85517241,20.18965517
41.8,29.08181818,19.43636364,68.36,30.63227273,19.56909091,37.4,29.01818182,19.87272727
16.4,27.53333333,18.8,22.13,27.73833333,18.675,18.7,27.31666667,18.88333333
14.8,30.63809524,19.51428571,19.84,32.8252381,19.27333333,16.6,30.43333333,19.60952381
9.6,32.8,20.952,22.91,34.0984,20.6664,14.5,32.628,21.096
1.4,32.96,21.14,1.08,35.27,20.63,2.5,32.9,21.16
0.4,31.25,20.7,6.2,33.32,21.195,1.2,31.05,20.75
4.4,33.96363636,21.46363636,13.4,35.49818182,22.17,2.4,33.52727273,21.30909091
39.2,33.66774194,22.17741935,66.56,34.73387097,22.11290323,43.8,33.45806452,21.87419355
67.2,30.93,21.86666667,78.42,33.06466667,21.445,75.2,30.84666667,21.74666667
61.8,28.85483871,20.44516129,112.04,30.86225806,20.44419355,75.8,29.13548387,20.38709677
36.6,28.55217391,19.84347826,63.88,29.36086957,19.40956522,38.7,28.41304348,19.84347826
5.8,25.35,18.78333333,19.94,26.54666667,17.46666667,10.8,25.4,18.43333333
12.4,27.76538462,17.92692308,26.12,29.25307692,17.29,17.8,27.78076923,18.07307692
75.4,27.52666667,18.86333333,103.39,28.823,18.13633333,84.9,27.61666667,18.73666667
8.2,31.41935484,19.47096774,31.71,32.99451613,19.15580645,20.5,31.40645161,19.53870968
44.4,32.40666667,21.37333333,38.98,34.251,21.11333333,44.7,32.43,21.04666667
27.6,34.27741935,22.24516129,56.48,34.80354839,21.81419355,49.1,33.44193548,22.09032258
40,34.42903226,21.92580645,22.05,35.44709677,21.62096774,29.9,33.40967742,21.87419355
7.6,34.45,22.72857143,48.07,35.27928571,22.09857143,16.9,33.28214286,21.61428571
70,34.18846154,23.03076923,76.81,34.18076923,22.59615385,63,33.69615385,21.6
122.2,28.72,21.16666667,105.28,30.592,20.91066667,112.6,29.25333333,20.12666667
96.6,28.08064516,20.38387097,108.65,29.95032258,19.84193548,107.7,28.74193548,18.99032258
109.4,27.11333333,19.37666667,125.03,27.56933333,18.516,118.4,27.25,17.86666667
13.2,27.60967742,17.00322581,23.66,28.10806452,17.41483871,13.1,27.61612903,16.22903226
14.6,29.51904762,17.42380952,15.36,31.01714286,18.13666667,14.6,29.72857143,17.00952381
17.4,30.73076923,18.56538462,20.48,32.68461538,18.69538462,26.5,30.13461538,18.81153846
22,32.99285714,20.55357143,15.03,35.5,20.9375,20.3,31.45,20.63928571
24.6,32.49666667,21.21,42.55,35.061,21.50233333,32.3,31.27333333,20.72
115,32.34516129,21.06451613,76.42,34.05419355,21.17870968,92.6,31.5,20.60967742
2.6,34.18709677,20.93870968,13.06,35.76354839,21.63387097,6.7,34.18387097,20.9516129
34,36.19642857,22.85,19.65,37.36214286,23.29428571,32.8,36.19285714,22.825
162.2,33.66451613,22.41935484,159.39,34.58709677,22.57645161,155.1,33.67419355,22.41935484
45.4,32.24666667,21.96666667,66.69,33.468,22.25333333,62.1,32.24333333,21.99666667
66.4,30.91290323,21.13870968,69.67,32.49903226,21.27870968,80.9,30.91290323,21.18709677
118.4,27.54666667,19.32666667,133.79,28.807,19.26433333,147.6,27.55333333,19.37
115.4,26.8483871,18.61612903,126.26,27.90387097,17.91129032,112,26.8483871,18.63225806
61.2,27.22903226,18.01290323,74.01,28.21709677,17.46322581,74.2,27.23225806,18.01935484
45,28.93333333,18.72666667,72.39,30.86866667,18.64933333,60.3,28.93666667,18.74666667
21.8,31.38709677,19.71290323,38.35,33.55645161,20.03387097,24.4,31.39032258,19.70645161
46,33.41333333,21.14,53.11,35.559,21.23766667,72.8,33.41,21.14666667
18,33.57096774,21.18387097,35.17,35.63451613,21.57516129,28.6,33.57419355,21.19032258
147,33.09032258,21.78064516,98.21,34.15387097,21.93322581,121.8,33.09354839,21.71290323
17.6,33.17241379,22.3862069,52.98,34.83034483,22.5537931,43.6,33.17241379,22.38965517
127,32.28,22.55666667,181.35,32.79233333,22.71966667,142.5,32.29,22.54333333
185.6,30.016,22.3,142.63,31.9,22.0412,221.6,30.028,22.3
114,28.38275862,21.50344828,186.71,29.38689655,21.29206897,180.7,28.3862069,21.41034483
98.4,27.51,19.90666667,98.38,27.75966667,19.238,142.1,27.51,19.92
107.8,26.93548387,18.6483871,128.51,26.94322581,18.01354839,103.1,26.94193548,18.66774194
261.6,28.24193548,19.78387097,292.16,27.33258065,19.22870968,274.5,28.38709677,20.15483871
265.2,27.3,19.03076923,280.04,26.78307692,18.59692308,272.5,27.50769231,19.49230769
106.6,27.84827586,18.50344828,105,26.59689655,17.07965517,130.3,28.08965517,18.81724138
147.8,27.31,18.70333333,156.31,25.99466667,17.329,124.3,27.52333333,19.03333333
111.6,24.63870968,15.51935484,90.97,23.77322581,13.7516129,113.8,24.87741935,15.69677419
17.6,23.84137931,14.55517241,17.58,23.26482759,12.51068966,17.1,24.13448276,14.73793103
32,23.68064516,13.91935484,33.02,24.00741935,12.27548387,22.3,23.99354839,14.2516129
0,27.11666667,15.68333333,1.43,28.399,13.373,0,27.43666667,15.98666667
5.2,31.73666667,19.92333333,12.02,34.40666667,17.799,6.1,32.00333333,20.15666667
175.2,27.6516129,18.05806452,160.03,29.67258065,17.69419355,169.3,27.84516129,18.27419355
125.6,28.14642857,18.72857143,135.04,29.30607143,18.40535714,117.7,28.51071429,19.175
414.2,27.09032258,18.22903226,310.09,26.70612903,18.47548387,357.8,27.66774194,19.10322581
425.2,27.3,19.34193548,225.83,26.93193548,19.74903226,352.5,27.96451613,20.18064516
121.2,28.56785714,18.45357143,111.1,27.77821429,18.03857143,103.2,29.14642857,19.27857143
255.2,27.76129032,18.8483871,224.37,27.46903226,19.20709677,197.8,28.36774194,19.7483871
79.4,27.70666667,18.49,77.93,27.59366667,17.80466667,45.4,28.40333333,19.24333333
147.8,24.76451613,15.37741935,111.26,25.52483871,14.59806452,144.7,25.47096774,16.22258065
17,24.15666667,14.78666667,20.34,25.18433333,13.893,21.1,24.86333333,15.61
19,23.55806452,13.95483871,11.69,26.05580645,12.60483871,19.3,24.24516129,14.69032258
1.2,27.12258065,16.06129032,1.81,30.57709677,14.98290323,0.9,27.8,16.71612903
56,27.43461538,16.8,51.11,30.25730769,17.70153846,60.2,28.05769231,17.62307692
116.2,30.13846154,19.25,118,33.04038462,20.09538462,81.6,30.80384615,19.89615385
36.4,27.24545455,18.1,74.19,28.67727273,18.80545455,63.5,27.82727273,18.93636364
366.2,26.43666667,17.75666667,264.85,26.13233333,18.262,341.1,26.93,18.60666667
253,28.37419355,18.99354839,239.32,27.04806452,18.72967742,226.7,28.91290323,19.90645161
309,28.35833333,19.1875,174.74,27.64625,19.71083333,264.9,28.91666667,19.85416667
166.2,27.61,19.18666667,172.29,26.87933333,19.34133333,184.4,28.19666667,20.01333333
21.8,26.74347826,17.66521739,45.88,26.15521739,16.50043478,28,27.4,18.47826087
2.4,25.28,15.27333333,0.64,25.43133333,13.014,2.3,25.90666667,15.97333333
13.2,24.1137931,14.10344828,11.59,25.38448276,12.53275862,9.9,24.82758621,14.7137931
10.6,25.73870968,15.25806452,4.83,28.16032258,13.0483871,6.8,26.47096774,15.8516129
27.6,27.78666667,16.25666667,22.65,30.76133333,14.95933333,25,28.49,16.98333333
42.8,27.07333333,16.11333333,68.9,30.81066667,16.086,38.6,27.75333333,16.90333333
349.8,26.96774194,17.60322581,214.76,27.38129032,17.94290323,347.2,27.60645161,18.44516129
362.8,26.86333333,17.80666667,255.75,27.29266667,18.36166667,320.7,27.65333333,18.58666667
445.8,26.98709677,19.02580645,378.07,26.39096774,19.78193548,388.1,27.60322581,19.86129032
436.4,26.50322581,19.30967742,382.83,26.19903226,20.08516129,458.6,27.11612903,20.10322581
135.6,27.91071429,18.83928571,179.88,27.16571429,18.8875,176.7,28.56428571,19.69642857
109.4,28.82903226,19.33548387,104.32,28.0183871,18.44483871,119.1,29.47419355,20.25483871
69,27.57666667,18.43333333,68.24,27.60766667,17.91133333,65.6,28.22333333,19.28333333
42.6,24.55666667,15.02,42.89,26.124,13.67233333,43.7,25.24666667,15.6
0.6,25.19,15.30666667,0.53,27.00466667,12.559,1.7,25.91333333,16.05
48.2,24.73666667,14.61333333,50.56,27.573,12.71966667,59.1,25.44666667,15.10333333
0.8,27.01935484,15.57741935,0.59,30.26451613,14.07645161,0.1,27.67096774,16.34193548
6.2,29.77666667,17.84666667,11.11,33.98266667,18.40766667,7.3,30.50666667,18.65
68,30.39354839,18.98064516,74.4,33.57806452,20.11935484,43.2,31.25483871,19.80645161
187.8,27.475,18.01428571,167.73,28.50607143,18.70071429,172.3,28.33214286,18.74285714
283.8,28.12580645,19.01290323,229.45,28.58419355,19.07967742,288.9,28.95483871,19.80322581
361,26.5,18.62580645,287.1,26.76387097,19.02322581,311.7,27.33548387,19.49354839
231.6,27.08965517,18.61034483,224.18,26.33793103,19.10034483,202.8,27.9137931,19.43793103
211,26.82903226,18.00322581,212.28,26.65870968,18.28451613,218.6,27.55806452,18.84516129
157.2,26.18666667,17.91,154.12,25.94766667,17.73233333,158.8,26.90666667,18.65
46.8,23.85806452,14.98064516,57.96,23.60129032,13.64483871,37.3,24.5516129,15.7483871
13.4,24.55,15.28333333,7.28,24.75233333,13.44133333,22.7,25.24333333,16.01
0,24.87419355,14.07096774,0.34,25.98032258,11.54967742,0,25.6516129,14.8
52.2,26.96451613,16.4516129,29.17,29.77516129,15.23225806,42,27.90645161,17.03548387
27.2,28.03666667,15.89333333,29.55,31.65766667,15.804,27.3,28.97333333,16.61333333
121.4,28.5483871,18.8,83.38,31.9,19.27935484,88.7,29.46129032,19.50322581
155,28.04333333,17.76666667,121.56,30.56466667,19.25733333,165.9,28.90333333,18.57
330.8,27.3875,17.8,236.92,28.755,18.44125,258,28.22916667,18.53333333
206,27.58,18.19333333,91.67,28.02666667,19.61933333,135.9,28.49333333,18.84
237.6,28.94333333,19.45666667,193.22,28.83733333,19.89033333,193.1,29.80333333,20.24
464,26.62580645,18.81290323,320.83,26.47,19.59580645,384.4,27.43225806,19.59032258
441.8,27.98333333,19.4,284.45,27.267,19.62766667,360.9,28.83,20.24666667
202.6,28.88571429,19.33214286,142.45,28.20178571,19.35142857,179.9,29.71785714,20.125
223.2,28.6,19.4516129,162.83,27.35419355,19.13387097,178,29.40322581,20.20967742
40.8,26.63333333,16.97666667,32.8,26.33633333,16.40633333,25.8,27.54333333,17.7
36.6,25.14193548,15.04193548,27.43,26.00806452,13.35774194,19.1,26.1,15.64193548
12.2,24.82333333,13.62333333,12.16,26.342,12.05866667,11.3,25.81,14.11666667
3.4,26.09032258,15.30967742,3.78,28.39032258,14.41516129,1.5,27.00967742,15.9483871
0,27.49666667,15.19333333,0,30.79633333,13.45766667,0,28.48666667,15.71666667
116,28.84333333,17.30666667,74.32,33.45066667,18.198,95.1,29.75333333,17.93
167.4,28.20967742,17.20967742,119.81,29.89,17.79967742,124.7,29.12903226,17.83548387
249.6,27.49,18.15333333,199.1,28.421,18.252,199.8,28.34666667,18.79666667
299.6,28.88387097,19.40322581,215.63,27.51451613,19.71935484,187.4,29.60322581,20.01290323
322.2,27.76129032,19.40967742,266.19,27.1216129,19.72612903,230.2,28.60322581,20.2
170.4,28.68928571,19.05714286,136.19,27.73107143,19.46321429,182.9,29.50357143,19.95357143
409,25.95517241,18.61034483,354.3,25.00827586,19.07827586,350,26.8137931,19.43448276
133.4,26.77666667,17.46,126.32,25.8,17.34,145.4,27.62333333,18.24333333
1.8,24.7483871,14.7,2.14,24.3416129,13.72129032,3.8,25.67741935,15.40967742
36.4,23.66333333,12.93,32.92,23.92566667,11.524,32,24.63,13.49333333
0.6,25.4516129,15.01290323,0.4,26.56387097,13.06258065,0.3,26.39354839,15.53225806
25.4,27.92903226,16.57741935,18.96,29.87806452,15.01483871,25.1,28.88064516,16.90322581
15.4,29.55333333,16.72333333,5.27,32.95633333,16.64866667,25.7,30.51333333,17.36333333
160.6,27.06451613,17.07419355,158.11,29.04322581,18.43451613,153.3,27.94193548,17.90645161
153.2,26.74,15.63666667,157.63,29.005,17.382,142.7,27.75333333,16.92666667
291.4,27.09354839,16.03870968,222.55,27.57645161,18.87225806,287,28.05483871,17.81290323
330.8,25.77741935,16.39677419,313.24,26.09387097,18.07387097,378.2,26.80967742,17.79677419
128.2,28.50714286,16.56785714,74.78,27.43571429,18.31214286,117.3,29.50357143,18.53214286
197.6,27.73225806,15.30322581,124.13,27.58451613,18.48741935,169.8,28.77419355,17.70322581
51.4,26.85333333,17.04666667,73.96,28.031,18.07766667,74,27.86333333,18.14666667
32.8,23.31935484,14.1,32.61,25.32096774,14.49225806,32.7,24.39677419,14.9483871
93.2,24.18,15.69,94.49,25.62233333,14.81966667,102,25.16,16.48666667
35.6,24.82258065,14.68064516,25.62,26.25548387,12.40645161,31.4,25.7483871,15.29677419
0,25.55,14.32333333,0,28.302,13.86833333,0,26.48,15.08666667
81.4,29.27,17.68666667,69.61,32.45066667,17.098,87,30.20666667,18.16
85.4,30.89032258,19.52580645,67.15,33.42354839,19.60806452,70.2,31.79354839,20.21290323
190.2,28.61333333,18.53333333,161.54,30.13866667,19.232,184.9,29.44333333,19.19333333
280,29.1516129,19.50967742,188,28.86516129,20.40741935,228.9,29.96129032,20.30645161
267.6,27.95483871,19.00967742,230.03,27.33709677,19.4183871,288.3,28.75483871,19.70322581
