Year,Month,Day,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
2004,5,16,0,27.3,18.7,0.33,29.4,18.6,0.1,27.7,19.3
2004,5,17,0,27.2,17.4,1.02,26.7,18.78,0.2,27.5,17.8
2004,5,18,1.2,25.9,18.3,2.69,27.13,18.35,1.3,26.4,18.8
2004,5,19,1.6,25.5,16.7,3.74,27.24,17.6,1.1,26,17.4
2004,5,20,6.2,26.5,16.7,0.72,27.63,17.48,4.2,27.1,17.1
2004,5,21,1.2,24.5,16.6,3.96,26.08,17.71,0.8,25,17.1
2004,5,22,0.2,20.5,17.5,11.02,26.23,17.81,1.3,21.2,18
2004,5,23,16.4,21.6,17.3,13.4,25.62,18.85,13.2,22,17.8
2004,5,24,13.6,24,17.9,5,26.01,18.68,8.6,24.4,18.3
2004,5,25,2.6,24.2,17.2,1.6,26.86,17.75,2.1,24.7,17.7
2004,5,26,3.6,27.4,15.7,0.15,28.26,17.35,2.5,27.8,16.1
2004,5,27,0.4,28.4,16.6,0,29.51,17.13,0.1,29,17.1
2004,5,28,0,26.7,18.5,1.39,27.3,18.92,0.2,27.3,19
2004,5,29,0.4,24.6,18.1,5.08,26.22,18.3,0.1,25.1,18.6
2004,5,30,6.8,24.9,17.8,8.42,25.91,18.4,4,25.3,18.3
2004,5,31,10,24.8,17.4,2.56,25.79,16.82,8.6,25.3,17.9
2004,6,1,0.2,23.7,15.5,1.6,26.13,16.84,0.1,24.3,16
2004,6,2,0.2,23.9,16.2,1.74,25.94,17.43,0.4,24.4,16.5
2004,6,3,0,26,16,0.61,26.6,17.29,0,26.5,16.4
2004,6,4,0,26,16.6,0.04,27.94,17.03,0.1,26.7,17
2004,6,5,0,27.7,16.9,0.22,28.67,17.83,0,28.2,17.3
2004,6,6,0.2,23.8,17.2,4.09,27.54,18.4,0.6,24.3,17.8
2004,6,7,1,23,18,4.04,25.74,17.5,1.8,23.6,18.1
2004,6,8,0,21.8,17.4,7.61,23.7,17.7,0.1,22.4,17.8
2004,6,9,5.2,24,16.9,2.89,25.03,16.11,3.7,24.5,17.3
2004,6,10,0.2,23.7,16.5,3.57,25.62,15.56,0.1,24.2,16.8
2004,6,11,5,24.2,16.1,3.33,24.64,15.65,3.2,24.8,16.5
2004,6,12,2.4,22.5,16.9,2.33,24.56,15.9,2.4,23.4,16.7
2004,6,13,7,23.6,14.9,0.97,25.44,15.33,3.9,24.1,15.4
2004,6,14,1.6,20.1,16.3,2.33,24.94,16.78,0.7,20.7,16.7
2004,6,15,5.6,19.9,16.6,4.05,25.03,16.77,3.6,20.5,17
2004,6,16,4,23.4,16.5,2.54,24.45,16.26,3.3,23.9,16.9
2004,6,17,6,23.3,15.8,1.12,24.52,15.65,4,23.9,16.2
2004,6,18,0.6,22.8,15.7,3.96,25.15,16.53,0.3,23.4,16.1
2004,6,19,3.4,22.2,17,4.88,24.63,17.04,5.4,22.7,17.2
2004,6,20,4.4,21.5,16.3,3.97,23.61,15.69,2.8,22,16.3
2004,6,21,2.8,21.7,15.3,2.37,24.02,15.66,1.4,22.2,15.7
2004,6,22,2.8,22.4,15.9,3.05,24.54,15.63,1.6,23,16.3
2004,6,23,4,23.8,14.8,1.44,24.3,13.47,2.7,24.5,15.2
