Year,Month,Day,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
2009,9,9,0,30,18.7,0.08,31.64,17.98,0,30.1,18.6
2009,9,10,0,30,17.5,0.27,30.43,18.43,0,30.1,17.4
2009,9,11,0,30,18.5,0.78,31.37,17.37,0,30,18.4
2009,9,12,3.6,25.3,19.2,1.72,30.79,19.37,4.5,25.8,19.1
2009,9,13,3.4,29.4,18.6,0.99,31.01,19.01,1,29.5,18.5
2009,9,14,0,29.7,19,1.3,31.72,19.48,0.1,29.9,18.9
2009,9,15,0,31.5,18.9,0.61,32.49,19.4,0.2,31.5,18.8
2009,9,16,3.4,30.1,20.6,0.52,33.16,20.04,0.4,30.3,20.5
2009,9,17,2,30.6,19.1,0.06,32.55,19.9,1.5,30.7,19
2009,9,18,0,31.2,18.3,0,33.62,19.01,0.2,31.3,18.2
2009,9,19,0,31.4,17.8,0.02,34.76,19,0,31.6,17.8
2009,9,20,0,32.5,19.1,0.04,35.81,19.43,0,32.7,19
2009,9,21,0,32.9,22.5,0,35.59,21.09,0,33.1,22.4
2009,9,22,0,31.2,20.3,0,34.69,20.32,0,31.4,20.2
2009,9,23,0,31.2,19.7,0,34.42,18.89,0,31.4,19.6
2009,9,24,0,32.9,17.6,0,36.03,18.37,0,33.1,17.5
2009,9,25,0,33.5,18.4,0,35.36,18.48,0,33.6,18.4
2009,9,26,0,31.9,20.1,0,33.64,19.69,0,32,20
2009,9,27,0,31.2,19.6,0,33.65,18.23,0,31.3,19.5
2009,9,28,0,31.3,19,0,34.62,18.35,0,31.4,18.9
2009,9,29,0,32.9,18.4,0,35.53,18.68,0,33,18.4
2009,9,30,0,33.9,17,0,35.48,18.1,0,34.1,17
2009,10,1,0,32.6,19.3,0.03,34.63,19.19,0,32.7,19.1
2009,10,2,0,29.8,19.5,2.28,33.71,20.05,0,29.9,19.4
2009,10,3,1,28,20.7,3.27,33.14,20.86,1,28.2,20.5
2009,10,4,8,30.8,20.2,0.7,34.05,20.52,2.9,30.9,20.1
2009,10,5,0.8,31.7,20.6,0.13,34.4,20.47,0.5,31.8,20.4
2009,10,6,0,32.1,21.2,0.01,34.83,21.19,0.2,32.2,21.1
2009,10,8,0,32.4,20.9,0,35.58,20.52,0,32.6,20.7
2009,10,9,0,32.9,19.9,0.02,35.59,20.81,0,33,19.8
2009,10,10,0,33.7,20.7,4.9,35.26,21.43,6.1,33.8,20.7
2009,10,12,18.8,29.9,21.1,4.53,29.37,21.08,16.1,29.8,21
2009,10,13,30.8,30.2,21.1,0.43,31.39,21.11,11.7,30.3,21.4
2009,10,14,0,30.7,21,0.05,33.82,21.4,0.1,31,20.9
2009,10,15,0,31.9,20.7,0.01,34.76,21.22,0,32,20.5
2009,10,16,0,32.4,21.4,0.01,34.58,20.62,0,32.5,21.2
2009,10,17,0,31.5,20.8,0.01,34.58,20.31,0.1,31.7,20.8
2009,10,18,0,32.6,19.2,0,34.62,19.33,0,32.7,19.1
2009,10,19,0,32.2,20.1,0,35.19,20.05,0.1,32.4,20.1
2009,10,20,0,34.1,19.5,0.07,35.28,20.32,2.2,34.2,19.4
2009,10,21,0,33.5,21.1,0.01,36.13,21.48,0,33.7,20.9
2009,10,22,0,33.4,19.9,0,37.05,20.45,0.1,33.6,19.9
2009,10,23,0,34.5,20.3,0.09,37.55,21.27,0.1,34.6,20.2
2009,10,24,0,30.3,23.8,5.07,34,23.5,2.1,30.4,21
2009,10,25,30.8,31.6,20.8,12.53,26.53,21.86,10.3,31.7,21.5
2009,10,26,1.4,24.5,22.6,11.99,24.71,21.43,12.5,24.6,22.1
2009,10,27,2.6,29.7,21.7,2.71,31.01,20.98,6.3,29.6,21.5
2009,10,28,0,30.2,21.2,0.03,33.08,20.62,0.8,30.2,21.1
2009,10,29,0,30.3,20.5,0.35,33.18,20.81,0.1,30.4,20.3
2009,10,30,0,31.8,21.1,0,33.31,21.01,0.1,31.9,21
2009,10,31,0,32.7,20.7,0,34.23,21.4,0.1,32.8,20.6
2009,11,1,0,31.2,21.8,0,34.4,20.67,0.1,31.3,21.8
2009,11,2,0,31.1,20.2,0,33.92,19.86,0.1,31.2,20
2009,11,3,0,31,19.1,0,33.26,17.91,0,31.1,18.9
2009,11,4,0,30.9,20.9,0.03,32.86,19.65,0.1,31.1,20.7
2009,11,5,0,32,21.3,0.03,33.2,20.98,0,32.1,21.2
2009,11,6,0,31.3,20.8,0,34.73,20.19,0.1,31.5,20.7
2009,11,7,0,32.1,21.2,0,34.97,19.67,0.1,32.2,21.1
2009,11,8,0,33.3,20.7,0,35.88,19.29,0,33.4,20.6
2009,11,9,0,32.9,20.2,0,36.39,21.03,0,33,20.2
2009,11,10,0,32.6,21.1,0,35.91,21.41,0,32.8,21
2009,11,11,0,31.5,21,0,35.2,21.23,0,31.6,20.9
2009,11,12,0,32.6,19.2,0.02,35.24,20.15,0,32.7,19.1
2009,11,13,0,32.5,18.1,0.07,34.92,19.39,0,32.6,18.1
2009,11,14,0,33.4,21.7,0.1,34.68,21.15,0,33.4,21.6
2009,11,15,0,32.8,21.9,0.01,34.62,21.47,0,32.9,21.7
2009,11,16,0,34.6,20,0,37.08,19.76,0,34.7,19.9
2009,11,17,0,35.4,20.6,0.01,37.9,20.86,0,35.5,20.5
2009,11,18,0,31.1,21.7,0.01,35.14,22.35,0,31.2,21.5
2009,11,19,0,31.5,22.1,0.01,34.43,21.18,0,31.6,21.9
2009,11,20,0,33.6,21.2,0,35.3,20.12,0,33.7,21.1
2009,11,21,0,32.9,21.6,0,35.29,19.44,0,33,21.4
2009,11,22,0,32.8,20.3,0,35.4,18.8,0,32.9,20.2
2009,11,23,0,32.8,18.7,0.01,35.48,18.98,0,32.8,18.6
2009,11,24,0,33.6,19.4,0.02,35.79,20.65,0,33.7,19.3
2009,11,25,0,34.6,21.6,0,36,21.78,0,34.9,21.4
2009,11,26,0,33.9,20.5,0,36.37,21.33,0,34,20.4
2009,11,27,0,33.9,20.1,0,36.58,18.74,0,34,20
2009,11,28,0,34.4,20.9,0,36.57,21.13,0,34.5,20.8
2009,11,29,0,35.1,21.6,0.07,36.89,19.55,0,35.2,21.5
2009,11,30,0,36.1,21.2,0.47,37.11,21.77,0,36.1,21.1
2009,12,1,0,34.4,21.8,0.01,34.62,21.89,0,34.4,21.8
2009,12,2,0,33.2,22.4,0.17,35.69,21.75,0,33.1,21.3
2009,12,3,0.2,33.6,21.4,0.01,34.98,21.69,1.6,33.7,22
2009,12,4,0,35.1,20.5,0,35.98,21.39,0,35.2,20.5
2009,12,5,0,35,22.6,0,35.84,22.36,0,35.2,22.4
2009,12,6,0,34.6,23.2,0,36.21,22.24,0,34.7,23.1
2009,12,7,0,34.3,23.4,0,35.99,22.24,0,34.3,23.3
2009,12,8,0,34.1,20.7,0,36.7,20.99,0,34.2,20.6
2009,12,9,0,34.9,20.6,0,36.84,21.08,0,35,20.5
2009,12,10,0,34.4,20.5,0,36.55,21.45,0,34.5,20.4
2009,12,11,0,33.8,23.1,0,36.01,21.63,0,33.8,22.9
2009,12,12,0,34.4,20.6,0,36.58,21.12,0,34.5,20.5
2009,12,13,0,35.5,20.8,0.04,36.64,21.89,0,35.5,20.8
2009,12,14,0,35.1,22.6,0.01,36.25,22.55,0,35.1,22.6
